"GeoLocation__Latitude__s","GeoLocation__Longitude__s","Post_Code__c","State__c","Suburb__c"
"-28.8579","151.9692","4382","QLD","GIRRAWEEN"
"-28.8313","151.8618","4382","QLD","LYRA"
"-28.7758","151.8019","4382","QLD","SOMME"
"-28.8611","151.8772","4382","QLD","WYBERBA"
"-28.9024","151.9097","4383","QLD","WALLANGARRA"
"-28.7406","151.1686","4384","QLD","LIMEVALE"
"-28.6809","150.982","4385","QLD","BEEBO"
"-29.0076","151.3279","4385","QLD","BONSHAW"
"-28.5933","150.9346","4385","QLD","GLENARBON"
"-29.1141","151.4008","4385","QLD","MAIDENHEAD"
"-29.0563","151.4588","4385","QLD","RIVERTON"
"-28.8344","151.34","4385","QLD","SILVER SPUR"
"-28.7999","151.0838","4385","QLD","SMITHLEA"
"-28.8535","151.1867","4385","QLD","TEXAS"
"-29.118","151.3231","4385","QLD","WATSONS CROSSING"
"-28.591","151.1369","4387","QLD","BRUSH CREEK"
"-28.2844","150.9107","4387","QLD","BYBERA"
"-28.4299","151.2114","4387","QLD","COOLMUNDA"
"-28.65","151.3053","4387","QLD","GREENUP"
"-28.391","151.0772","4387","QLD","INGLEWOOD"
"-28.2632","151.2574","4387","QLD","MOSQUITO CREEK"
"-28.5028","151.4811","4387","QLD","TERRICA"
"-28.6387","151.4384","4387","QLD","WARROO"
"-28.4436","150.8578","4387","QLD","WHETSTONE"
"-28.5753","150.4743","4388","QLD","KURUMBUL"
"-28.534","150.6744","4388","QLD","YELARBON"
"-28.151","150.3023","4390","QLD","BILLA BILLA"
"-27.9957","150.3311","4390","QLD","CALINGUNEE"
"-28.5369","150.1145","4390","QLD","CALLANDOON"
"-28.3547","150.1185","4390","QLD","GOODAR"
"-28.4161","150.3545","4390","QLD","GOONDIWINDI"
"-28.0911","150.87","4390","QLD","KINDON"
"-28.0962","149.9999","4390","QLD","LUNDAVRA"
"-28.3765","150.6137","4390","QLD","WONDALLI"
"-28.1446","150.6363","4390","QLD","WYAGA"
"-28.0867","150.5199","4390","QLD","YAGABURNE"
"-27.4959","151.7963","4400","QLD","KINGSTHORPE"
"-27.3141","151.6835","4401","QLD","ACLAND"
"-27.5096","151.6658","4401","QLD","AUBIGNY"
"-27.2536","151.6964","4401","QLD","BALGOWAN"
"-27.5534","151.7353","4401","QLD","BIDDESTON"
"-27.3779","151.8297","4401","QLD","BOODUA"
"-27.3688","151.6792","4401","QLD","DEVON PARK"
"-27.3381","151.7398","4401","QLD","GREENWOOD"
"-27.2632","151.7622","4401","QLD","HIGHLAND PLAINS"
"-27.3938","151.757","4401","QLD","KELVINHAUGH"
"-27.5144","151.5834","4401","QLD","MOUNT IRVING"
"-27.2704","151.678","4401","QLD","MULDU"
"-27.4492","151.7107","4401","QLD","OAKEY"
"-27.2229","151.7155","4401","QLD","ROSALIE PLAINS"
"-27.3524","151.7124","4401","QLD","SABINE"
"-27.33","151.7672","4401","QLD","SILVERLEIGH"
"-27.4819","151.5989","4401","QLD","YARGULLEN"
"-26.9652","151.8325","4402","QLD","COOYAR"
"-26.9301","151.9337","4402","QLD","KOORALGIN"
"-26.964","151.7287","4402","QLD","UPPER COOYAR CREEK"
"-27.229","151.6113","4403","QLD","BRYMAROO"
"-27.3921","151.5816","4403","QLD","JONDARYAN"
"-27.306","151.5843","4403","QLD","MALU"
"-27.4771","151.4905","4403","QLD","MOUNT MORIAH"
"-27.1386","151.6108","4403","QLD","QUINALOW"
"-27.4423","151.4005","4403","QLD","WEST PRAIRIE"
"-27.2792","151.4586","4404","QLD","BOWENVILLE"
"-27.3695","151.4295","4404","QLD","FORMARTIN"
"-27.1624","151.496","4404","QLD","IRVINGDALE"
"-27.3259","151.4539","4404","QLD","WAINUI"
"-27.2185","151.4061","4405","QLD","BLAXLAND"
"-26.8759","151.5695","4405","QLD","BUNYA MOUNTAINS"
"-27.1411","151.2497","4405","QLD","DALBY"
"-27.278","151.0398","4405","QLD","DUCKLO"
"-27.4171","151.134","4405","QLD","GRASSDALE"
"-27.4663","150.6863","4405","QLD","MARMADUA"
"-27.0474","151.2429","4405","QLD","PIRRINUAN"
"-27.1463","151.0748","4405","QLD","RANGES BRIDGE"
"-27.3263","151.271","4405","QLD","ST RUTH"
"-27.459","151.2582","4405","QLD","TIPTON"
"-27.2581","150.7545","4405","QLD","WERANGA"
"-27.9128","150.6304","4406","QLD","BOONDANDILLA"
"-27.4697","150.0033","4406","QLD","HANNAFORD"
"-27.0391","151.4067","4406","QLD","KAIMKILLENBUN"
"-27.0816","150.6906","4406","QLD","KOGAN"
"-27.035","151.0685","4406","QLD","MACALISTER"
"-27.7085","150.3425","4406","QLD","MOONIE"
"-27.8285","150.0175","4406","QLD","SOUTHWOOD"
"-27.3158","150.2227","4406","QLD","THE GUMS"
"-27.6959","150.6358","4406","QLD","WEIR RIVER"
"-27.6749","150.7999","4407","QLD","CATTLE CREEK"
"-27.5244","151.1833","4407","QLD","CECIL PLAINS"
"-27.6667","150.9657","4407","QLD","DUNMORE"
"-27.5348","151.2956","4407","QLD","NANGWEE"
"-26.9116","151.4379","4408","QLD","BELL"
"-26.727","151.1779","4410","QLD","JANDOWAE"
"-26.9278","150.9444","4411","QLD","WARRA"
"-26.8843","150.8164","4412","QLD","BRIGALOW"
"-26.6987","150.5645","4413","QLD","BAKING BOARD"
"-26.8101","150.7202","4413","QLD","BOONARGA"
"-26.5804","150.7224","4413","QLD","BURNCLUITH"
"-26.6464","150.913","4413","QLD","CANAGA"
"-26.7352","150.7451","4413","QLD","CHANCES PLAIN"
"-26.7471","150.6273","4413","QLD","CHINCHILLA"
"-26.298","150.9557","4413","QLD","DURAH"
"-26.894","150.6654","4413","QLD","HOPELAND"
"-27.0046","150.62","4413","QLD","MONTROSE"
"-26.9675","150.406","4413","QLD","WIEAMBILLA"
"-26.7187","150.326","4415","QLD","COLUMBOOLA"
"-26.5748","150.0849","4415","QLD","DALWOGON"
"-26.3833","150.1306","4415","QLD","GURULMUNDI"
"-26.5301","150.3282","4415","QLD","HOOKSWOOD"
"-26.5069","150.1178","4415","QLD","KOWGURAN"
"-26.7215","150.152","4415","QLD","MILES"
"-26.5773","150.1874","4415","QLD","MYALL PARK"
"-26.2981","150.2894","4415","QLD","PELHAM"
"-27.0745","150.0945","4416","QLD","BARRAMORNIE"
"-26.9777","150.1177","4416","QLD","CONDAMINE"
"-26.8904","149.7516","4416","QLD","MORABY"
"-26.8375","150.3151","4416","QLD","NANGRAM"
"-26.9013","149.9491","4416","QLD","PINE HILLS"
"-27.0263","149.7988","4416","QLD","YULABILLA"
"-27.0801","149.2202","4417","QLD","NOORINDOO"
"-27.0131","148.8937","4417","QLD","OBERINA"
"-27.4156","149.1953","4417","QLD","PARKNOOK"
"-27.1525","149.0638","4417","QLD","SURAT"
"-26.9299","149.3917","4417","QLD","WARKON"
"-27.4327","148.9086","4417","QLD","WELLESLEY"
"-27.2157","148.8877","4417","QLD","WERIBONE"
"-26.2726","150.0936","4418","QLD","GULUGUBA"
"-25.6481","150.2909","4419","QLD","COCKATOO"
"-25.9653","149.7636","4419","QLD","GROSMONT"
"-26.1386","149.8989","4419","QLD","WANDOAN"
"-25.497","149.5481","4420","QLD","BROADMERE"
"-24.9635","149.529","4420","QLD","COORADA"
"-25.1788","149.7553","4420","QLD","GHINGHINDA"
"-25.1998","149.1263","4420","QLD","GLENHAUGHTON"
"-25.3047","149.5413","4420","QLD","GWAMBEGWINE"
"-25.4128","150.0364","4420","QLD","SPRING CREEK"
"-25.6446","149.8786","4420","QLD","TAROOM"
"-27.2867","150.6404","4421","QLD","GORANBA"
"-27.2815","150.4476","4421","QLD","TARA"
"-27.5934","149.6085","4422","QLD","COOMRITH"
"-27.8742","149.5511","4422","QLD","FLINTON"
"-27.615","149.8016","4422","QLD","INGLESTONE"
"-27.2766","149.8644","4422","QLD","MEANDARRA"
"-27.887","149.7573","4422","QLD","WESTMAR"
"-27.2438","149.6048","4423","QLD","GLENMORGAN"
"-27.4969","149.3464","4423","QLD","TEELBA"
"-26.6307","149.9279","4424","QLD","DRILLHAM"
"-26.7916","149.9903","4424","QLD","DRILLHAM SOUTH"
"-26.4878","149.9257","4424","QLD","GLENAUBYN"
"-26.483","149.7703","4425","QLD","BOGANDILLA"
"-26.6953","149.7662","4425","QLD","DULACCA"
"-26.6431","149.6507","4426","QLD","JACKSON"
"-26.4568","149.6615","4426","QLD","JACKSON NORTH"
"-26.7279","149.5672","4426","QLD","JACKSON SOUTH"
"-26.1615","149.3898","4427","QLD","CLIFFORD"
"-26.6107","149.3881","4427","QLD","YULEBA"
"-26.4669","149.4614","4427","QLD","YULEBA NORTH"
"-26.7456","149.3815","4427","QLD","YULEBA SOUTH"
"-26.4631","149.1022","4428","QLD","PICKANJINNIE"
"-26.5935","149.1844","4428","QLD","WALLUMBILLA"
"-26.4475","149.2564","4428","QLD","WALLUMBILLA NORTH"
"-26.7657","149.184","4428","QLD","WALLUMBILLA SOUTH"
"-25.6165","148.6193","4454","QLD","BAFFLE WEST"
"-25.6442","148.8697","4454","QLD","BEILBA"
"-26.1006","149.064","4454","QLD","DURHAM DOWNS"
"-25.867","148.7675","4454","QLD","HIGHLAND PLAINS"
"-25.6726","148.4281","4454","QLD","HUTTON CREEK"
"-25.8591","148.5495","4454","QLD","INJUNE"
"-25.8951","148.3555","4454","QLD","MOUNT HUTTON"
"-25.8893","148.969","4454","QLD","PONY HILLS"
"-25.7164","148.589","4454","QLD","SIMMIE"
"-25.411","148.627","4454","QLD","UPPER DAWSON"
"-25.4619","148.4536","4454","QLD","WESTGROVE"
"-27.1906","148.5118","4455","QLD","BALLAROO"
"-26.5171","148.9904","4455","QLD","BLYTHDALE"
"-26.4537","148.6038","4455","QLD","BUNGEWORGORAI"
"-26.6611","148.7685","4455","QLD","BUNGIL"
"-26.0915","148.6486","4455","QLD","BYMOUNT"
"-26.0904","148.4561","4455","QLD","CORNWALL"
"-26.5547","148.724","4455","QLD","DARGAL ROAD"
"-26.1445","148.7896","4455","QLD","EUMAMURRIN"
"-26.4321","148.8123","4455","QLD","EUTHULLA"
"-25.9949","148.5861","4455","QLD","GUNNEWIN"
"-26.5601","148.6289","4455","QLD","HODGSON"
"-26.3678","149.0169","4455","QLD","MOOGA"
"-26.7789","148.4926","4455","QLD","MOUNT ABUNDANCE"
"-26.5","148.4613","4455","QLD","MOUNT BINDANGO"
"-26.3046","148.5158","4455","QLD","ORALLO"
"-26.4866","148.791","4455","QLD","ORANGE HILL"
"-26.5618","148.8023","4455","QLD","ROMA"
"-26.8044","148.8709","4455","QLD","TINGUN"
"-27.507","148.5985","4455","QLD","WYCOMBE"
"-26.6216","148.3719","4461","QLD","MUCKADILLA"
"-26.5353","148.1723","4462","QLD","AMBY"
"-27.2007","148.0149","4465","QLD","DUNKELD"
"-26.0528","147.8828","4465","QLD","FORESTVALE"
"-26.462","147.968","4465","QLD","MITCHELL"
"-26.8949","147.8026","4465","QLD","V GATE"
"-26.5812","147.8216","4465","QLD","WOMALILLA"
"-26.4794","147.4694","4467","QLD","MUNGALLALA"
"-25.948","147.3757","4467","QLD","REDFORD"
"-26.2724","147.5613","4467","QLD","TYRCONNEL"
"-26.1143","146.8632","4468","QLD","CLARA CREEK"
"-26.5372","147.0924","4468","QLD","MORVEN"
"-26.7432","146.087","4470","QLD","BAKERS BEND"
"-26.3797","146.2778","4470","QLD","CHARLEVILLE"
"-26.1333","146.4042","4470","QLD","GOWRIE STATION"
"-25.9914","145.702","4470","QLD","LANGLO"
"-26.9308","145.7829","4470","QLD","MURWEH"
"-26.8876","146.5086","4470","QLD","RIVERSLEIGH"
"-24.6578","145.307","4472","QLD","BLACKALL"
"-24.658","146.0443","4472","QLD","MOUNT ENNISKILLEN"
"-25.6174","144.7197","4474","QLD","ADAVALE"
"-25.8064","146.5876","4477","QLD","AUGATHELLA"
"-25.1256","147.337","4477","QLD","UPPER WARREGO"
"-25.4199","146.0751","4478","QLD","BAYRICK"
"-24.9417","146.8456","4478","QLD","CALDERVALE"
"-25.1216","146.1602","4478","QLD","LANSDOWNE"
"-25.2665","145.6732","4478","QLD","LUMEAH"
"-24.8783","146.0125","4478","QLD","MACFARLANE"
"-25.0857","145.8185","4478","QLD","MINNIE DOWNS"
"-24.9113","146.3307","4478","QLD","TAMBO"
"-24.5615","146.4226","4478","QLD","WINDEYER"
"-25.1418","146.5058","4478","QLD","YANDARLO"
"-26.7032","145.5613","4479","QLD","COOLADDI"
"-26.5255","142.8927","4480","QLD","EROMANGA"
"-26.8738","144.3122","4480","QLD","QUILPIE"
"-25.2413","141.1719","4481","QLD","FARRARS CREEK"
"-26.1706","141.5782","4481","QLD","TANBAR"
"-25.4883","142.4331","4481","QLD","WINDORAH"
"-25.5484","139.4682","4482","QLD","BIRDSVILLE"
"-28.5098","148.0689","4486","QLD","DIRRANBANDI"
"-28.8814","147.5111","4486","QLD","HEBEL"
"-27.4401","148.2575","4487","QLD","BEGONIA"
"-28.0638","148.7965","4487","QLD","ST GEORGE"
"-28.2977","147.3777","4488","QLD","BOLLON"
"-28.1175","146.8478","4488","QLD","NEBINE"
"-27.2587","146.0887","4489","QLD","WYANDRA"
"-28.8435","145.7804","4490","QLD","BARRINGUN"
"-27.7171","145.8555","4490","QLD","COONGOOLA"
"-28.0109","145.7779","4490","QLD","CUNNAMULLA"
"-28.6547","145.3877","4490","QLD","CUTTABURRA"
"-27.3505","145.2042","4490","QLD","HUMEBURN"
"-28.7653","146.7408","4490","QLD","JOBS GATE"
"-27.8579","146.3849","4490","QLD","LINDEN"
"-28.7165","146.1956","4490","QLD","NOORAMA"
"-28.5323","145.721","4490","QLD","TUEN"
"-28.3574","146.2866","4490","QLD","WIDGEEGOARA"
"-27.8149","144.5915","4490","QLD","YOWAH"
"-28.2121","144.9888","4491","QLD","EULO"
"-27.9304","143.2974","4492","QLD","BULLAWARRA"
"-28.5295","142.8768","4492","QLD","BULLOO DOWNS"
"-28.3436","144.134","4492","QLD","DYNEVOR"
"-27.7796","142.477","4492","QLD","NOCKATUNGA"
"-27.6582","143.8464","4492","QLD","NORLEY"
"-27.9761","143.8217","4492","QLD","THARGOMINDAH"
"-28.7099","144.5406","4493","QLD","HUNGERFORD"
"-28.4548","149.68","4494","QLD","BUNGUNYA"
"-28.1753","149.5318","4494","QLD","NORTH BUNGUNYA"
"-28.1123","149.7112","4494","QLD","TARAWERA"
"-28.3727","149.393","4496","QLD","NORTH TALWOOD"
"-28.6102","149.3111","4496","QLD","SOUTH TALWOOD"
"-28.5965","149.0554","4497","QLD","DAYMAR"
"-28.5461","148.7991","4497","QLD","THALLON"
"-28.3825","149.0821","4497","QLD","WEENGALLON"
"-28.2225","149.7636","4498","QLD","KIOMA"
"-28.4324","149.8538","4498","QLD","TOOBEAH"
"-27.2938","152.9699","4500","QLD","BRAY PARK"
"-27.3238","152.9789","4500","QLD","BRENDALE"
"-27.2932","152.9035","4500","QLD","CASHMERE"
"-27.3197","152.8909","4500","QLD","CLEAR MOUNTAIN"
"-27.274","152.9407","4500","QLD","JOYNER"
"-27.3022","152.9823","4500","QLD","STRATHPINE"
"-27.3103","152.9495","4500","QLD","WARNER"
"-27.2825","152.9799","4501","QLD","LAWNTON"
"-27.2629","152.9667","4502","QLD","PETRIE"
"-27.2233","152.9852","4503","QLD","DAKABIN"
"-27.2735","153.0448","4503","QLD","GRIFFIN"
"-27.2506","152.9964","4503","QLD","KALLANGUR"
"-27.2255","152.9375","4503","QLD","KURWONGBAH"
"-27.2664","153.0092","4503","QLD","MURRUMBA DOWNS"
"-27.2456","152.9079","4503","QLD","WHITESIDE"
"-27.1869","152.9244","4504","QLD","NARANGBA"
"-27.1553","152.9509","4505","QLD","BURPENGARY"
"-27.1407","153.0064","4505","QLD","BURPENGARY EAST"
"-27.1467","152.8712","4506","QLD","MOORINA"
"-27.1336","152.9334","4506","QLD","MORAYFIELD"
"-27.0377","153.144","4507","QLD","BANKSIA BEACH"
"-27.0625","153.1462","4507","QLD","BELLARA"
"-27.0797","153.1633","4507","QLD","BONGAREE"
"-26.9173","153.1105","4507","QLD","BRIBIE ISLAND NORTH"
"-26.9846","153.1172","4507","QLD","WELSBY"
"-27.032","153.1235","4507","QLD","WHITE PATCH"
"-27.0512","153.1792","4507","QLD","WOORIM"
"-27.1819","153.0071","4508","QLD","DECEPTION BAY"
"-27.241","153.0432","4509","QLD","MANGO HILL"
"-27.2237","153.0139","4509","QLD","NORTH LAKES"
"-27.1199","153.0464","4510","QLD","BEACHMERE"
"-27.079","152.8999","4510","QLD","BELLMERE"
"-27.0655","152.9749","4510","QLD","CABOOLTURE"
"-27.094","152.9492","4510","QLD","CABOOLTURE SOUTH"
"-27.0003","153.0635","4510","QLD","DONNYBROOK"
"-27.0273","153.0671","4510","QLD","MELDALE"
"-27.0554","152.9112","4510","QLD","MOODLU"
"-27.114","152.8502","4510","QLD","ROCKSBERG"
"-27.0385","153.1015","4510","QLD","TOORBUL"
"-27.1165","152.904","4510","QLD","UPPER CABOOLTURE"
"-27.0858","153.0997","4511","QLD","GODWIN BEACH"
"-27.0757","153.0636","4511","QLD","NINGI"
"-27.0774","153.1345","4511","QLD","SANDSTONE POINT"
"-27.0033","152.8366","4512","QLD","BRACALBA"
"-27.0362","152.8635","4512","QLD","WAMURAN"
"-27.0484","152.8237","4512","QLD","WAMURAN BASIN"
"-26.8561","152.718","4514","QLD","BELLTHORPE"
"-26.8597","152.8117","4514","QLD","CEDARTON"
"-26.8718","152.8394","4514","QLD","COMMISSIONERS FLAT"
"-26.9851","152.798","4514","QLD","D'AGUILAR"
"-27.0116","152.7743","4514","QLD","DELANEYS CREEK"
"-26.989","152.6596","4514","QLD","MOUNT ARCHER"
"-27.018","152.7168","4514","QLD","MOUNT DELANEY"
"-26.9774","152.6964","4514","QLD","NEURUM"
"-26.9074","152.7989","4514","QLD","STANMORE"
"-26.9156","152.7056","4514","QLD","STONY CREEK"
"-26.9527","152.6344","4514","QLD","VILLENEUVE"
"-26.9391","152.7979","4514","QLD","WOODFORD"
"-26.9589","152.5997","4515","QLD","GLENFERN"
"-27.0293","152.5384","4515","QLD","HAZELDEAN"
"-26.7013","152.5399","4515","QLD","JIMNA"
"-26.9431","152.5624","4515","QLD","KILCOY"
"-26.5504","152.3725","4515","QLD","KINGAHAM"
"-26.7007","152.368","4515","QLD","MONSILDALE"
"-26.8475","152.5748","4515","QLD","MOUNT KILCOY"
"-26.9216","152.6604","4515","QLD","ROYSTON"
"-26.8416","152.6425","4515","QLD","SANDY CREEK"
"-26.8243","152.4736","4515","QLD","SHEEP STATION CREEK"
"-26.9377","152.5824","4515","QLD","WINYA"
"-26.9386","152.5047","4515","QLD","WOOLMAR"
"-26.9996","152.9698","4516","QLD","ELIMBAH"
"-26.9521","152.9715","4517","QLD","BEERBURRUM"
"-26.8897","152.8498","4518","QLD","GLASS HOUSE MOUNTAINS"
"-26.8572","152.9604","4519","QLD","BEERWAH"
"-26.8911","153.0563","4519","QLD","COOCHIN CREEK"
"-26.8069","152.861","4519","QLD","CROHAMHURST"
"-26.8407","152.8681","4519","QLD","PEACHESTER"
"-27.2177","152.7885","4520","QLD","ARMSTRONG CREEK"
"-27.3977","152.8795","4520","QLD","CAMP MOUNTAIN"
"-27.334","152.819","4520","QLD","CEDAR CREEK"
"-27.3278","152.8647","4520","QLD","CLOSEBURN"
"-27.3578","152.9168","4520","QLD","DRAPER"
"-27.4298","152.8657","4520","QLD","ENOGGERA RESERVOIR"
"-27.3729","152.8119","4520","QLD","HIGHVALE"
"-27.4101","152.8269","4520","QLD","JOLLYS LOOKOUT"
"-27.2678","152.7966","4520","QLD","KOBBLE CREEK"
"-27.3228","152.7642","4520","QLD","MOUNT GLORIOUS"
"-27.3761","152.781","4520","QLD","MOUNT NEBO"
"-27.3005","152.8477","4520","QLD","MOUNT SAMSON"
"-27.3704","152.8558","4520","QLD","SAMFORD VALLEY"
"-27.3735","152.8846","4520","QLD","SAMFORD VILLAGE"
"-27.248","152.858","4520","QLD","SAMSONVALE"
"-27.3914","152.8478","4520","QLD","WIGHTS MOUNTAIN"
"-27.3444","152.8722","4520","QLD","YUGAR"
"-27.0755","152.8048","4521","QLD","CAMPBELLS POCKET"
"-27.2017","152.8256","4521","QLD","DAYBORO"
"-27.1679","152.8239","4521","QLD","KING SCRUB"
"-27.2336","152.7398","4521","QLD","LACEYS CREEK"
"-27.0671","152.7418","4521","QLD","MOUNT MEE"
"-27.1477","152.7691","4521","QLD","MOUNT PLEASANT"
"-27.1295","152.7976","4521","QLD","OCEAN VIEW"
"-27.2049","152.8628","4521","QLD","RUSH CREEK"
"-26.8105","152.988","4550","QLD","LANDSBOROUGH"
"-26.815","152.93","4550","QLD","MOUNT MELLUM"
"-26.7824","153.1159","4551","QLD","AROONA"
"-26.7793","153.129","4551","QLD","BATTERY HILL"
"-26.8153","153.0618","4551","QLD","BELLS CREEK"
"-26.7952","153.128","4551","QLD","CALOUNDRA"
"-26.8062","153.0982","4551","QLD","CALOUNDRA WEST"
"-26.7673","153.1236","4551","QLD","CURRIMUNDI"
"-26.7827","153.1355","4551","QLD","DICKY BEACH"
"-26.8208","153.121","4551","QLD","GOLDEN BEACH"
"-26.802","153.144","4551","QLD","KINGS BEACH"
"-26.7857","153.0946","4551","QLD","LITTLE MOUNTAIN"
"-26.7631","153.086","4551","QLD","MERIDAN PLAINS"
"-26.7933","153.1359","4551","QLD","MOFFAT BEACH"
"-26.8325","153.1011","4551","QLD","PELICAN WATERS"
"-26.7963","153.1459","4551","QLD","SHELLY BEACH"
"-26.7779","152.9089","4552","QLD","BALD KNOB"
"-26.7532","152.8916","4552","QLD","BALMORAL RIDGE"
"-26.8204","152.7848","4552","QLD","BOOROOBIN"
"-26.6525","152.6745","4552","QLD","CAMBROON"
"-26.7432","152.6709","4552","QLD","CONONDALE"
"-26.676","152.7322","4552","QLD","CURRAMORE"
"-26.7196","152.7824","4552","QLD","ELAMAN CREEK"
"-26.765","152.8526","4552","QLD","MALENY"
"-26.7269","152.8729","4552","QLD","NORTH MALENY"
"-26.7598","152.8008","4552","QLD","REESVILLE"
"-26.709","152.8268","4552","QLD","WITTA"
"-26.7837","152.8023","4552","QLD","WOOTHA"
"-26.7542","152.9263","4553","QLD","DIAMOND VALLEY"
"-26.7694","153.0203","4553","QLD","GLENVIEW"
"-26.7626","152.9679","4553","QLD","MOOLOOLAH VALLEY"
"-26.7484","153.0537","4553","QLD","PALMVIEW"
"-26.7306","152.939","4554","QLD","EUDLO"
"-26.7315","152.9965","4554","QLD","ILKLEY"
"-26.7","152.9955","4555","QLD","CHEVALLUM"
"-26.68","152.9122","4555","QLD","HUNCHY"
"-26.7146","152.9277","4555","QLD","LANDERS SHOOT"
"-26.6927","152.9608","4555","QLD","PALMWOODS"
"-26.6879","153.0685","4556","QLD","BUDERIM"
"-26.6804","153.0155","4556","QLD","FOREST GLEN"
"-26.6613","153.0401","4556","QLD","KUNDA PARK"
"-26.6915","153.0242","4556","QLD","MONS"
"-26.7257","153.0782","4556","QLD","SIPPY DOWNS"
"-26.7239","153.0297","4556","QLD","TANAWHA"
"-26.686","153.1162","4557","QLD","MOOLOOLABA"
"-26.7003","153.1024","4557","QLD","MOUNTAIN CREEK"
"-26.6575","153.056","4558","QLD","KULUIN"
"-26.6553","153.0848","4558","QLD","MAROOCHYDORE"
"-26.6486","153.0373","4559","QLD","DIDDILLIBAH"
"-26.6579","153.0074","4559","QLD","KIELS MOUNTAIN"
"-26.6657","152.9252","4559","QLD","WEST WOOMBYE"
"-26.6605","152.978","4559","QLD","WOOMBYE"
"-26.6105","153.0218","4560","QLD","BLI BLI"
"-26.631","152.9412","4560","QLD","BURNSIDE"
"-26.6488","152.9465","4560","QLD","COES CREEK"
"-26.5368","152.895","4560","QLD","COOLOOLABIN"
"-26.6445","152.894","4560","QLD","DULONG"
"-26.6555","152.8647","4560","QLD","FLAXTON"
"-26.6163","152.931","4560","QLD","HIGHWORTH"
"-26.5996","152.9247","4560","QLD","IMAGE FLAT"
"-26.574","152.9075","4560","QLD","KIAMBA"
"-26.5883","152.9536","4560","QLD","KULANGOOR"
"-26.6083","152.8934","4560","QLD","KUREELPA"
"-26.6295","152.8612","4560","QLD","MAPLETON"
"-26.6971","152.894","4560","QLD","MONTVILLE"
"-26.6249","152.9576","4560","QLD","NAMBOUR"
"-26.5912","152.9811","4560","QLD","PARKLANDS"
"-26.6357","152.9241","4560","QLD","PERWILLOWEN"
"-26.6316","153.0038","4560","QLD","ROSEMOUNT"
"-26.6494","152.9231","4560","QLD","TOWEN MOUNTAIN"
"-26.538","152.9447","4561","QLD","BRIDGES"
"-26.5759","153.0218","4561","QLD","MAROOCHY RIVER"
"-26.539","152.9755","4561","QLD","NINDERRY"
"-26.511","152.9577","4561","QLD","NORTH ARM"
"-26.5521","153.0083","4561","QLD","VALDORA"
"-26.566","152.9593","4561","QLD","YANDINA"
"-26.5224","153.0258","4561","QLD","YANDINA CREEK"
"-26.5048","152.8197","4562","QLD","BELLI PARK"
"-26.4523","153.006","4562","QLD","DOONAN"
"-26.4779","152.9095","4562","QLD","EERWAH VALE"
"-26.4665","152.9555","4562","QLD","EUMUNDI"
"-26.4875","153.0154","4562","QLD","VERRIERDALE"
"-26.4546","153.0485","4562","QLD","WEYBA DOWNS"
"-26.4215","152.851","4563","QLD","BLACK MOUNTAIN"
"-26.4516","152.7713","4563","QLD","CARTERS RIDGE"
"-26.4194","152.9023","4563","QLD","COOROY"
"-26.4315","152.9516","4563","QLD","COOROY MOUNTAIN"
"-26.3901","152.9373","4563","QLD","LAKE MACDONALD"
"-26.4633","152.8344","4563","QLD","RIDGEWOOD"
"-26.4046","152.9768","4563","QLD","TINBEERWAH"
"-26.5926","153.0796","4564","QLD","MARCOOLA"
"-26.6146","153.1147","4564","QLD","MUDJIMBA"
"-26.6245","153.0741","4564","QLD","PACIFIC PARADISE"
"-26.6301","153.082","4564","QLD","TWIN WATERS"
"-26.2817","152.9855","4565","QLD","BOREEN POINT"
"-26.3499","153.0107","4565","QLD","COOROIBAH"
"-26.2816","152.9359","4565","QLD","COOTHARABA"
"-26.255","153.0385","4565","QLD","NOOSA NORTH SHORE"
"-26.3342","152.9451","4565","QLD","RINGTAIL CREEK"
"-26.3912","153.0165","4565","QLD","TEWANTIN"
"-26.4247","153.0574","4566","QLD","NOOSAVILLE"
"-26.4327","153.0981","4567","QLD","CASTAWAYS BEACH"
"-26.4001","153.091","4567","QLD","NOOSA HEADS"
"-26.4155","153.1027","4567","QLD","SUNRISE BEACH"
"-26.4038","153.1053","4567","QLD","SUNSHINE BEACH"
"-26.4013","152.811","4568","QLD","FEDERAL"
"-26.3189","152.8631","4568","QLD","PINBARREN"
"-26.3626","152.8718","4568","QLD","POMONA"
"-26.3455","152.8081","4569","QLD","COORAN"
"-26.3457","152.6805","4570","QLD","AMAMOOR"
"-26.3761","152.5233","4570","QLD","AMAMOOR CREEK"
"-26.0172","152.6798","4570","QLD","ANDERLEIGH"
"-26.1576","152.6597","4570","QLD","ARALUEN"
"-26.1519","152.671","4570","QLD","BANKS POCKET"
"-26.1916","152.8168","4570","QLD","BEENAAM VALLEY"
"-26.4784","152.5466","4570","QLD","BELLA CREEK"
"-26.1266","152.545","4570","QLD","BELLS BRIDGE"
"-26.4572","152.7339","4570","QLD","BOLLIER"
"-26.5144","152.7077","4570","QLD","BROOLOO"
"-25.8655","152.2242","4570","QLD","CALGOA"
"-26.3009","152.648","4570","QLD","CALICO CREEK"
"-26.1351","152.7427","4570","QLD","CANINA"
"-26.2129","152.8029","4570","QLD","CEDAR POCKET"
"-26.1386","152.6096","4570","QLD","CHATSWORTH"
"-26.3578","152.741","4570","QLD","COLES CREEK"
